Time_Stamp,Flex,Force,TrimmingId
0,321,1023,0
31,321,1023,0
65,321,1023,0
99,322,1023,0
131,321,1023,0
166,321,1023,0
199,322,1023,0
233,322,1023,0
266,321,1023,0
299,321,1023,0
334,321,1023,0
364,321,1023,0
400,322,1023,0
432,322,1023,0
466,322,1023,0
499,322,1023,0
532,322,1023,0
567,321,1023,0
598,322,1023,0
633,322,1023,0
667,322,1023,0
699,322,1023,0
733,322,1023,0
765,322,1023,0
800,322,1023,0
831,321,1023,0
866,322,1023,0
900,322,1023,0
932,322,1023,0
966,322,1023,0
998,322,1023,0
1031,322,1023,0
1064,322,1023,0
1113,322,1023,0
1131,322,1023,0
1165,322,1023,0
1199,321,1023,0
1231,322,1023,0
1264,322,1023,0
1302,322,1023,0
1333,322,1023,0
1366,322,1023,0
1400,322,1023,0
1433,321,1023,0
1466,321,1023,0
1499,321,1023,0
1534,321,1023,0
1567,321,1023,0
1601,321,1023,0
1632,322,1023,0
1666,322,1023,0
1699,323,1023,0
1732,323,1023,0
1767,324,1023,0
1798,324,1023,0
1834,324,1023,0
1865,324,1023,0
1913,324,1023,0
1930,324,1023,0
1966,324,1023,0
2001,323,1023,0
2032,323,1023,0
2066,323,1023,0
2098,323,1023,0
2131,323,1023,0
2165,323,1023,0
2199,323,1023,0
2233,322,1023,0
2266,323,1023,0
2299,323,1023,0
2332,323,1023,0
2365,324,1023,0
2398,324,1023,0
2433,325,1023,0
2466,326,1023,0
2498,329,1023,0
2531,332,1023,0
2564,332,1023,0
2598,333,1023,0
2633,333,1023,0
2665,332,1023,0
2698,329,1023,0
2731,326,1023,0
2768,325,1023,0
2798,324,1023,0
2832,324,1023,0
2867,325,1023,0
2899,326,1023,0
2931,326,1023,0
2964,327,1023,0
2998,327,1023,0
3031,327,1023,0
3064,327,1023,0
3099,327,1023,0
3132,329,1023,0
3164,331,1023,0
3199,333,1023,0
3230,335,1023,0
3265,336,1023,0
3299,336,1023,0
3330,338,1023,0
3363,339,1023,0
3397,340,1023,0
3430,340,1023,0
3464,340,1023,0
3499,340,1023,0
3533,341,1023,0
3564,341,1023,0
3597,341,1023,0
3630,341,1023,0
3664,341,1023,0
3698,341,1023,0
3732,341,1023,0
3764,341,1023,0
3797,341,1023,0
3831,341,1023,0
3880,341,1023,0
3898,340,1023,0
3932,340,1023,0
3966,340,1023,0
3998,340,1023,0
4032,340,1023,0
4063,340,1023,0
4098,340,1023,0
4130,340,1023,0
4166,340,1023,1
4199,340,1023,1
4231,340,1023,1
4264,340,1023,1
4297,340,1023,1
4331,342,1023,1
4366,343,1023,1
4402,343,1023,1
4430,343,1023,1
4464,343,1023,1
4498,343,1023,1
4531,342,1023,1
4565,341,1023,1
4599,340,1023,1
4631,340,1023,1
4663,340,1023,1
4698,339,1023,1
4731,339,1023,1
4765,340,1023,1
4800,339,1023,1
4831,339,1023,1
4866,340,1023,1
4908,340,1023,1
4930,339,1023,1
4964,339,1023,1
4998,340,1023,1
5033,340,1023,1
5064,340,1023,1
5098,340,1023,1
5130,340,1023,1
5164,340,1023,1
5198,340,1023,1
5231,340,1023,1
5265,340,1023,1
5300,340,1023,1
5330,340,1023,1
5364,340,1023,1
5398,340,1023,1
5431,340,1023,1
5465,340,1023,1
5507,340,1023,1
5531,340,1023,1
5567,340,1023,1
5599,340,1023,1
5630,340,1023,1
5665,340,1023,1
5701,341,1023,1
5731,343,1023,1
5764,344,1023,1
5797,344,1023,1
5830,344,1023,1
5865,343,1023,1
5900,342,1023,1
5931,341,1023,1
5965,340,1023,1
5997,340,1023,1
6030,339,1023,1
6064,339,1023,1
6101,339,1023,1
6132,339,1023,1
6163,339,1023,1
6199,339,1023,1
6245,339,1023,1
6266,339,1023,1
6299,339,1023,1
6334,339,1023,1
6365,339,1023,1
6398,340,1023,1
6430,340,1023,1
6465,340,1023,1
6499,340,1023,1
6533,340,1023,1
6587,340,1023,1
6600,340,1023,1
6631,340,1023,1
6664,340,1023,1
6697,340,1023,1
6732,340,1023,1
6765,340,1023,1
6800,340,1023,1
6831,340,1023,1
6864,341,1023,1
6898,342,1023,1
6934,343,1023,1
6966,344,1023,1
6998,344,1023,1
7032,343,1023,1
7064,343,1023,1
7098,342,1023,1
7140,341,1023,1
7166,341,1023,1
7198,340,1023,1
7231,340,1023,1
7265,340,1023,1
7298,339,1023,1
7331,339,1023,1
7366,339,1023,1
7400,339,1023,1
7432,339,1023,1
7465,339,1023,1
7497,339,1023,1
7531,339,1023,1
7563,339,1023,1
7601,339,1023,1
7631,338,1023,1
7664,338,1023,1
7699,338,1023,1
7731,338,1023,1
7766,338,1023,1
7798,338,1023,1
7833,338,1023,1
7866,338,1023,2
7898,338,1023,2
7931,338,1023,2
7964,338,1023,2
7998,337,1023,2
8032,337,1023,2
8066,338,1023,2
8098,337,1023,2
8131,337,1023,2
8164,337,1023,2
8198,337,1023,2
8232,337,1023,2
8266,337,1023,2
8300,337,1023,2
8331,337,1023,2
8364,337,1023,2
8398,337,1023,2
8431,337,1023,2
8466,337,1023,2
8498,337,1023,2
8531,337,1023,2
8564,337,1023,2
8598,337,1023,2
8630,337,1023,2
8666,337,1023,2
8702,337,1023,2
8731,337,1023,2
8764,337,1023,2
8799,337,1023,2
8831,337,1023,2
8865,337,1023,2
8899,337,1023,2
8930,337,1023,2
8964,337,1023,2
8997,337,1023,2
9031,336,1023,2
9064,336,1023,2
9098,336,1023,2
9131,337,1023,2
9164,337,1023,2
9198,337,1023,2
9230,337,1023,2
9265,337,1023,2
9299,337,1023,2
9332,337,1023,2
9364,337,1023,2
9397,337,1023,2
9431,337,1023,2
9464,337,1023,2
9498,337,1023,2
9532,337,1023,2
9564,337,1023,2
9597,337,1023,2
9630,337,1023,2
9664,337,1023,2
9698,337,1023,2
9732,337,1023,2
9765,337,1023,2
9798,337,1023,2
9831,337,1023,2
9864,337,1023,2
9897,337,1023,2
9931,338,1023,2
9965,338,1023,2
9999,340,1023,2
10030,342,1023,2
10063,343,1023,2
10099,344,1023,2
10130,343,1023,2
10164,343,1023,2
10199,342,1023,2
10232,341,1023,2
10264,340,1023,2
10298,339,1023,2
10330,339,1023,2
10365,339,1023,2
10399,339,1023,2
10433,338,1023,2
10464,339,1023,2
10498,338,1023,2
10530,338,1023,2
10563,338,1023,2
10598,338,1023,2
10632,338,1023,2
10664,338,1023,2
10697,338,1023,2
10730,338,1023,2
10764,338,1023,2
10800,338,1023,2
10831,338,1023,2
10867,338,1023,2
10898,338,1023,2
10930,338,1023,2
10964,338,1023,2
10998,338,1023,2
11031,338,1023,2
11067,338,1023,2
11098,338,1023,2
11131,338,1023,2
11164,338,1023,2
11200,338,1023,2
11230,337,1023,2
11265,337,1023,2
11300,337,1023,2
11331,337,1023,2
11364,337,1023,2
11399,337,1023,2
11464,316,1023,2
11500,316,1023,2
11533,316,1023,2
11566,316,1023,2
11599,316,1023,2
11630,317,1023,2
11664,316,1023,2
11700,316,1023,2
11733,316,1023,2
11764,316,1023,2
11799,316,1023,2
11833,316,1023,2
11864,316,1023,2
